GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
Shot Chart Detail,0021400396,63,201935,James Harden,1610612745,Houston Rockets,1,4,52,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,194,1,0
Shot Chart Detail,0021400396,101,201935,James Harden,1610612745,Houston Rockets,1,1,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-111,230,1,0
Shot Chart Detail,0021400396,115,201935,James Harden,1610612745,Houston Rockets,1,0,36,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-117,164,1,0
Shot Chart Detail,0021400396,203,201935,James Harden,1610612745,Houston Rockets,2,5,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,149,1,0
Shot Chart Detail,0021400396,248,201935,James Harden,1610612745,Houston Rockets,2,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,231,1,0
Shot Chart Detail,0021400396,254,201935,James Harden,1610612745,Houston Rockets,2,1,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,12,1,0
Shot Chart Detail,0021400396,259,201935,James Harden,1610612745,Houston Rockets,2,0,26,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-60,190,1,0
Shot Chart Detail,0021400396,273,201935,James Harden,1610612745,Houston Rockets,3,11,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-64,238,1,1
Shot Chart Detail,0021400396,334,201935,James Harden,1610612745,Houston Rockets,3,4,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,75,239,1,1
Shot Chart Detail,0021400396,340,201935,James Harden,1610612745,Houston Rockets,3,3,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,23,1,1
Shot Chart Detail,0021400396,381,201935,James Harden,1610612745,Houston Rockets,3,0,28,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-97,105,1,1
Shot Chart Detail,0021400396,421,201935,James Harden,1610612745,Houston Rockets,4,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,167,1,0
Shot Chart Detail,0021400396,434,201935,James Harden,1610612745,Houston Rockets,4,7,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1
Shot Chart Detail,0021400396,474,201935,James Harden,1610612745,Houston Rockets,4,4,20,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,23,1,0
Shot Chart Detail,0021400396,503,201935,James Harden,1610612745,Houston Rockets,4,1,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,15,1,0
Shot Chart Detail,0021400396,528,201935,James Harden,1610612745,Houston Rockets,4,0,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-169,184,1,0
Shot Chart Detail,0021400411,12,201935,James Harden,1610612745,Houston Rockets,1,9,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,84,53,1,1
Shot Chart Detail,0021400411,19,201935,James Harden,1610612745,Houston Rockets,1,9,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,226,93,1,0
Shot Chart Detail,0021400411,30,201935,James Harden,1610612745,Houston Rockets,1,8,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,9,1,0
Shot Chart Detail,0021400411,48,201935,James Harden,1610612745,Houston Rockets,1,6,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1
Shot Chart Detail,0021400411,79,201935,James Harden,1610612745,Houston Rockets,1,3,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,0
Shot Chart Detail,0021400411,91,201935,James Harden,1610612745,Houston Rockets,1,2,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1
Shot Chart Detail,0021400411,100,201935,James Harden,1610612745,Houston Rockets,1,1,47,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400411,106,201935,James Harden,1610612745,Houston Rockets,1,1,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1
Shot Chart Detail,0021400411,108,201935,James Harden,1610612745,Houston Rockets,1,0,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,95,228,1,1
Shot Chart Detail,0021400411,212,201935,James Harden,1610612745,Houston Rockets,2,5,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6,247,1,0
Shot Chart Detail,0021400411,240,201935,James Harden,1610612745,Houston Rockets,2,4,22,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,0
Shot Chart Detail,0021400411,244,201935,James Harden,1610612745,Houston Rockets,2,4,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-81,104,1,1
Shot Chart Detail,0021400411,265,201935,James Harden,1610612745,Houston Rockets,2,3,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-10,1,0
Shot Chart Detail,0021400411,275,201935,James Harden,1610612745,Houston Rockets,2,2,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1
Shot Chart Detail,0021400411,288,201935,James Harden,1610612745,Houston Rockets,2,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1
Shot Chart Detail,0021400411,295,201935,James Harden,1610612745,Houston Rockets,2,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,151,1,0
Shot Chart Detail,0021400411,298,201935,James Harden,1610612745,Houston Rockets,2,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1
Shot Chart Detail,0021400411,307,201935,James Harden,1610612745,Houston Rockets,3,11,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,0
Shot Chart Detail,0021400411,331,201935,James Harden,1610612745,Houston Rockets,3,9,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,21,244,1,1
Shot Chart Detail,0021400411,334,201935,James Harden,1610612745,Houston Rockets,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,172,1,0
Shot Chart Detail,0021400411,357,201935,James Harden,1610612745,Houston Rockets,3,7,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,53,239,1,1
Shot Chart Detail,0021400411,410,201935,James Harden,1610612745,Houston Rockets,3,1,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,183,1,1
Shot Chart Detail,0021400411,421,201935,James Harden,1610612745,Houston Rockets,3,1,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,32,1,0
Shot Chart Detail,0021400411,418,201935,James Harden,1610612745,Houston Rockets,3,1,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,166,123,1,0
Shot Chart Detail,0021400411,507,201935,James Harden,1610612745,Houston Rockets,4,5,16,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,93,1,1
Shot Chart Detail,0021400411,515,201935,James Harden,1610612745,Houston Rockets,4,4,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,127,1,0
Shot Chart Detail,0021400436,24,201935,James Harden,1610612745,Houston Rockets,1,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,-3,1,0
Shot Chart Detail,0021400436,35,201935,James Harden,1610612745,Houston Rockets,1,8,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,255,1,0
Shot Chart Detail,0021400436,42,201935,James Harden,1610612745,Houston Rockets,1,7,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1
Shot Chart Detail,0021400436,93,201935,James Harden,1610612745,Houston Rockets,1,3,22,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-67,42,1,1
Shot Chart Detail,0021400436,102,201935,James Harden,1610612745,Houston Rockets,1,2,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,1
Shot Chart Detail,0021400436,215,201935,James Harden,1610612745,Houston Rockets,2,5,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-141,142,1,1
Shot Chart Detail,0021400436,228,201935,James Harden,1610612745,Houston Rockets,2,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,228,1,0
Shot Chart Detail,0021400436,243,201935,James Harden,1610612745,Houston Rockets,2,3,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,99,142,1,0
Shot Chart Detail,0021400436,280,201935,James Harden,1610612745,Houston Rockets,3,11,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,214,1,1
Shot Chart Detail,0021400436,310,201935,James Harden,1610612745,Houston Rockets,3,7,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,11,1,0
Shot Chart Detail,0021400436,341,201935,James Harden,1610612745,Houston Rockets,3,4,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,1
Shot Chart Detail,0021400436,354,201935,James Harden,1610612745,Houston Rockets,3,3,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-95,145,1,1
Shot Chart Detail,0021400436,382,201935,James Harden,1610612745,Houston Rockets,3,0,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,132,156,1,0
Shot Chart Detail,0021400436,447,201935,James Harden,1610612745,Houston Rockets,4,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,197,1,1
Shot Chart Detail,0021400436,510,201935,James Harden,1610612745,Houston Rockets,4,0,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1
Shot Chart Detail,0021400436,565,201935,James Harden,1610612745,Houston Rockets,5,1,18,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-86,151,1,0
Shot Chart Detail,0021400436,597,201935,James Harden,1610612745,Houston Rockets,5,0,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400454,22,201935,James Harden,1610612745,Houston Rockets,1,8,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,228,1,1
Shot Chart Detail,0021400454,46,201935,James Harden,1610612745,Houston Rockets,1,5,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,12,1,1
Shot Chart Detail,0021400454,52,201935,James Harden,1610612745,Houston Rockets,1,5,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-5,1,0
Shot Chart Detail,0021400454,84,201935,James Harden,1610612745,Houston Rockets,1,2,57,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-75,113,1,1
Shot Chart Detail,0021400454,250,201935,James Harden,1610612745,Houston Rockets,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,103,116,1,0
Shot Chart Detail,0021400454,264,201935,James Harden,1610612745,Houston Rockets,2,1,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,226,107,1,0
Shot Chart Detail,0021400454,268,201935,James Harden,1610612745,Houston Rockets,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,203,198,1,0
Shot Chart Detail,0021400454,286,201935,James Harden,1610612745,Houston Rockets,3,10,24,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,22,1,1
Shot Chart Detail,0021400454,304,201935,James Harden,1610612745,Houston Rockets,3,9,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-136,105,1,1
Shot Chart Detail,0021400454,325,201935,James Harden,1610612745,Houston Rockets,3,7,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-3,1,1
Shot Chart Detail,0021400454,338,201935,James Harden,1610612745,Houston Rockets,3,6,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,0
Shot Chart Detail,0021400454,361,201935,James Harden,1610612745,Houston Rockets,3,5,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-5,1,1
Shot Chart Detail,0021400454,369,201935,James Harden,1610612745,Houston Rockets,3,4,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,13,249,1,1
Shot Chart Detail,0021400454,377,201935,James Harden,1610612745,Houston Rockets,3,3,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,0
Shot Chart Detail,0021400454,399,201935,James Harden,1610612745,Houston Rockets,3,1,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,225,1,0
Shot Chart Detail,0021400454,494,201935,James Harden,1610612745,Houston Rockets,4,4,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,0
Shot Chart Detail,0021400454,544,201935,James Harden,1610612745,Houston Rockets,4,1,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400454,556,201935,James Harden,1610612745,Houston Rockets,4,0,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,252,1,1
Shot Chart Detail,0021400463,4,201935,James Harden,1610612745,Houston Rockets,1,11,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,20,1,0
Shot Chart Detail,0021400463,32,201935,James Harden,1610612745,Houston Rockets,1,8,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1
Shot Chart Detail,0021400463,65,201935,James Harden,1610612745,Houston Rockets,1,4,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,91,1,0
Shot Chart Detail,0021400463,89,201935,James Harden,1610612745,Houston Rockets,1,2,52,Missed Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
Shot Chart Detail,0021400463,97,201935,James Harden,1610612745,Houston Rockets,1,2,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1
Shot Chart Detail,0021400463,126,201935,James Harden,1610612745,Houston Rockets,1,0,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-2,1,1
Shot Chart Detail,0021400463,130,201935,James Harden,1610612745,Houston Rockets,1,0,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-81,183,1,1
Shot Chart Detail,0021400463,209,201935,James Harden,1610612745,Houston Rockets,2,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,195,1,0
Shot Chart Detail,0021400463,233,201935,James Harden,1610612745,Houston Rockets,2,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,238,1,1
Shot Chart Detail,0021400463,240,201935,James Harden,1610612745,Houston Rockets,2,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-2,1,1
Shot Chart Detail,0021400463,249,201935,James Harden,1610612745,Houston Rockets,2,0,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-64,246,1,0
Shot Chart Detail,0021400463,295,201935,James Harden,1610612745,Houston Rockets,3,8,2,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,41,1,0
Shot Chart Detail,0021400463,316,201935,James Harden,1610612745,Houston Rockets,3,6,17,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-30,164,1,0
Shot Chart Detail,0021400463,346,201935,James Harden,1610612745,Houston Rockets,3,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-3,1,1
Shot Chart Detail,0021400463,351,201935,James Harden,1610612745,Houston Rockets,3,3,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,203,154,1,0
Shot Chart Detail,0021400463,365,201935,James Harden,1610612745,Houston Rockets,3,1,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,33,1,0
Shot Chart Detail,0021400463,407,201935,James Harden,1610612745,Houston Rockets,3,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,213,1,0
Shot Chart Detail,0021400463,494,201935,James Harden,1610612745,Houston Rockets,4,5,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-82,86,1,1
Shot Chart Detail,0021400463,529,201935,James Harden,1610612745,Houston Rockets,4,2,17,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-123,142,1,1
Shot Chart Detail,0021400463,540,201935,James Harden,1610612745,Houston Rockets,4,1,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,9,1,0
Shot Chart Detail,0021400463,558,201935,James Harden,1610612745,Houston Rockets,4,0,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,1
Shot Chart Detail,0021400463,569,201935,James Harden,1610612745,Houston Rockets,4,0,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,201,1,1
Shot Chart Detail,0021400463,575,201935,James Harden,1610612745,Houston Rockets,4,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-128,219,1,1
Shot Chart Detail,0021400478,73,201935,James Harden,1610612745,Houston Rockets,1,5,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,149,1,0
Shot Chart Detail,0021400478,101,201935,James Harden,1610612745,Houston Rockets,1,2,28,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,94,115,1,0
Shot Chart Detail,0021400478,104,201935,James Harden,1610612745,Houston Rockets,1,2,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,34,1,1
Shot Chart Detail,0021400478,116,201935,James Harden,1610612745,Houston Rockets,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,220,1,0
Shot Chart Detail,0021400478,239,201935,James Harden,1610612745,Houston Rockets,2,3,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,1
Shot Chart Detail,0021400478,247,201935,James Harden,1610612745,Houston Rockets,2,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-117,241,1,1
Shot Chart Detail,0021400478,260,201935,James Harden,1610612745,Houston Rockets,2,1,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,14,1,0
Shot Chart Detail,0021400478,272,201935,James Harden,1610612745,Houston Rockets,2,0,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,222,1,1
Shot Chart Detail,0021400478,301,201935,James Harden,1610612745,Houston Rockets,3,9,53,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-13,1,1
Shot Chart Detail,0021400478,305,201935,James Harden,1610612745,Houston Rockets,3,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,235,1,0
Shot Chart Detail,0021400478,309,201935,James Harden,1610612745,Houston Rockets,3,8,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,0
Shot Chart Detail,0021400478,343,201935,James Harden,1610612745,Houston Rockets,3,4,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,255,1,1
